age,balance,day_of_week,duration,campaign,pdays,previous
1.701138936,-0.577480043,1.224839069,-0.210321667,-0.569350638,-0.411453106,-0.251940371
0.476877226,-0.596529338,1.224839069,-0.536503637,-0.569350638,-0.411453106,-0.251940371
0.947747115,-0.572225066,1.224839069,-0.299633397,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.086796488,1.224839069,-0.928698624,4.595294003,-0.411453106,-0.251940371
-0.370688573,-0.396511744,1.224839069,0.783756716,-0.569350638,-0.411453106,-0.251940371
0.288529271,-0.465154892,1.224839069,0.694444986,-0.569350638,-0.411453106,-0.251940371
0.665225182,-0.369251547,1.224839069,-0.707360859,-0.246560348,-0.411453106,-0.251940371
0.288529271,-0.412605114,1.224839069,-0.633581604,-0.569350638,-0.411453106,-0.251940371
-1.029906417,-0.447419342,1.224839069,-0.885984318,-0.569350638,-0.411453106,-0.251940371
-0.559036528,0.829540272,1.224839069,0.636198206,0.721810522,-0.411453106,-0.251940371
0.100181316,-0.492743526,1.224839069,-0.579217942,-0.569350638,-0.411453106,-0.251940371
0.476877226,0.120118264,1.224839069,-0.808321944,-0.246560348,-0.411453106,-0.251940371
0.853573137,0.094828684,1.224839069,-0.843270013,-0.246560348,-0.411453106,-0.251940371
-0.370688573,-0.447419342,1.224839069,1.253614077,-0.569350638,-0.411453106,-0.251940371
1.418617003,-0.295353421,1.224839069,-0.493789331,-0.246560348,-0.411453106,-0.251940371
1.230269048,-0.565984779,1.224839069,-0.121009937,-0.569350638,-0.411453106,-0.251940371
-0.747384484,-0.456287117,1.224839069,-0.361763296,-0.569350638,-0.411453106,-0.251940371
-0.464862551,-0.447419342,1.224839069,-0.691828384,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.447419342,1.224839069,0.822587903,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.525915573,1.224839069,0.088678472,-0.569350638,-0.411453106,-0.251940371
-1.500776305,-0.059207854,1.224839069,-0.454958144,-0.246560348,-0.411453106,-0.251940371
-0.370688573,-0.447419342,1.224839069,-0.90928303,-0.569350638,-0.411453106,-0.251940371
0.288529271,-0.032932965,1.224839069,2.057419644,2.658552263,-0.411453106,-0.251940371
-0.370688573,-0.304549632,1.224839069,-0.187022955,-0.569350638,-0.411453106,-0.251940371
-1.124080394,-0.398482361,1.224839069,0.422626678,0.399020232,-0.411453106,-0.251940371
-0.841558461,-0.368266238,1.224839069,0.030431691,-0.569350638,-0.411453106,-0.251940371
1.701138936,-0.158723997,1.224839069,-0.117126819,-0.569350638,-0.411453106,-0.251940371
0.476877226,-0.503581918,1.224839069,-0.478256856,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.368266238,1.224839069,-0.67241279,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.413590422,1.224839069,0.12362654,-0.246560348,-0.411453106,-0.251940371
1.13609507,0.184820179,1.224839069,-0.40836072,-0.569350638,-0.411453106,-0.251940371
0.665225182,-0.517047798,1.224839069,-0.707360859,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.640211341,1.224839069,-0.571451705,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.362354388,1.224839069,-0.35011394,-0.569350638,-0.411453106,-0.251940371
-0.464862551,-0.441179056,1.224839069,-0.579217942,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.419173836,1.224839069,3.265069555,-0.569350638,-0.411453106,-0.251940371
-1.029906417,-0.377134013,1.224839069,-0.152074887,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.153469019,1.224839069,-0.218087904,-0.569350638,-0.411453106,-0.251940371
0.665225182,-0.399796105,1.224839069,-0.948114217,11.37389009,-0.411453106,-0.251940371
0.194355293,-1.006089173,1.224839069,0.104210946,-0.569350638,-0.411453106,-0.251940371
0.100181316,-0.384031172,1.224839069,0.014899217,-0.569350638,-0.411453106,-0.251940371
-0.370688573,-0.531170551,1.224839069,-0.629698485,-0.246560348,-0.411453106,-0.251940371
-0.08816664,5.905520427,1.224839069,-0.35011394,0.399020232,-0.411453106,-0.251940371
0.476877226,-0.447419342,1.224839069,-0.194789192,-0.246560348,-0.411453106,-0.251940371
0.194355293,-0.447419342,1.224839069,0.873068446,-0.569350638,-0.411453106,-0.251940371
1.13609507,-0.402423594,1.224839069,-0.501555568,-0.569350638,-0.411453106,-0.251940371
-1.029906417,-0.503253481,1.224839069,-0.49767245,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.559744493,1.224839069,1.925393609,-0.569350638,-0.411453106,-0.251940371
-0.276514595,-0.668456847,1.224839069,0.410977322,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.384031172,1.224839069,-0.000633258,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.232293687,1.224839069,-0.121009937,-0.569350638,-0.411453106,-0.251940371
-0.276514595,-0.439208439,1.224839069,0.030431691,0.076229942,-0.411453106,-0.251940371
0.759399159,-0.347246327,1.224839069,-0.101594344,-0.569350638,-0.411453106,-0.251940371
-0.464862551,-0.406364828,1.224839069,-0.334581465,-0.569350638,-0.411453106,-0.251940371
0.382703249,-0.253313598,1.224839069,-0.365646414,-0.569350638,-0.411453106,-0.251940371
0.476877226,-0.271049148,1.224839069,-0.140425531,0.721810522,-0.411453106,-0.251940371
0.100181316,-0.469752998,1.224839069,-0.353997058,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.512121257,1.224839069,-0.602516654,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.624117972,1.224839069,1.645809064,-0.569350638,-0.411453106,-0.251940371
0.571051204,-0.517376234,1.224839069,-0.35011394,-0.569350638,-0.411453106,-0.251940371
-1.124080394,-0.335751063,1.224839069,0.150808371,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.675354006,1.224839069,-0.76172452,-0.569350638,-0.411453106,-0.251940371
-0.464862551,-0.394869564,1.224839069,-0.451075025,-0.569350638,-0.411453106,-0.251940371
1.512790981,0.631164859,1.224839069,-0.757841402,-0.569350638,-0.411453106,-0.251940371
0.571051204,-0.384688044,1.224839069,-0.179256718,-0.569350638,-0.411453106,-0.251940371
1.13609507,-0.036217326,1.224839069,-0.423893195,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.227695581,1.224839069,-0.37729577,0.076229942,-0.411453106,-0.251940371
-0.653210506,0.230472799,1.224839069,-0.361763296,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.464826456,1.224839069,0.430392916,-0.569350638,-0.411453106,-0.251940371
-1.029906417,-0.695060173,1.224839069,2.77967972,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.418188528,1.224839069,-0.353997058,-0.569350638,-0.411453106,-0.251940371
1.230269048,-0.397168616,1.224839069,-0.715127096,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.188611683,1.224839069,-0.136542412,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.136390341,1.224839069,-0.458841263,-0.246560348,-0.411453106,-0.251940371
-0.841558461,-0.329839213,1.224839069,0.53523712,-0.569350638,-0.411453106,-0.251940371
-1.124080394,0.010749038,1.224839069,-0.765607639,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.632328875,1.224839069,-0.02393197,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.415561039,1.224839069,0.469224103,-0.569350638,-0.411453106,-0.251940371
0.006007338,-0.661231253,1.224839069,0.449808509,-0.569350638,-0.411453106,-0.251940371
-0.464862551,-0.414247294,1.224839069,0.216821388,-0.569350638,-0.411453106,-0.251940371
-1.124080394,-0.285171901,1.224839069,0.321665593,-0.246560348,-0.411453106,-0.251940371
0.288529271,-0.151169966,1.224839069,-0.20255543,-0.569350638,-0.411453106,-0.251940371
0.194355293,-0.274333509,1.224839069,-0.357880177,2.981342553,-0.411453106,-0.251940371
-0.276514595,-0.341662913,1.224839069,-0.765607639,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.646451628,1.224839069,-0.451075025,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.202077564,1.224839069,1.106055567,-0.246560348,-0.411453106,-0.251940371
1.230269048,-0.223425912,1.224839069,-0.486023094,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.441507492,1.224839069,-0.800555707,-0.569350638,-0.411453106,-0.251940371
1.606964958,-0.447419342,1.224839069,-0.70347774,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.314402715,1.224839069,-0.225854142,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.34954538,1.224839069,1.0089776,-0.569350638,-0.411453106,-0.251940371
-0.747384484,0.076436261,1.224839069,0.146925252,-0.569350638,-0.411453106,-0.251940371
-1.218254372,-0.083840563,1.224839069,-0.443308788,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.223425912,1.224839069,0.834237259,0.721810522,-0.411453106,-0.251940371
-0.653210506,-0.541680507,1.224839069,-0.22973726,-0.569350638,-0.411453106,-0.251940371
-0.935732439,0.284664758,1.224839069,-0.652997197,0.399020232,-0.411453106,-0.251940371
-1.218254372,2.030302708,1.224839069,0.822587903,-0.569350638,-0.411453106,-0.251940371
-0.370688573,0.678788096,1.224839069,-0.687945265,1.690181393,-0.411453106,-0.251940371
-0.841558461,-0.514420309,1.224839069,-0.218087904,-0.246560348,-0.411453106,-0.251940371
0.853573137,-0.442821236,1.224839069,-0.738425808,-0.569350638,-0.411453106,-0.251940371
0.382703249,-0.427384739,1.224839069,1.890445541,0.399020232,-0.411453106,-0.251940371
-0.653210506,-0.238862409,1.224839069,-0.043347564,-0.569350638,-0.411453106,-0.251940371
1.418617003,-0.447419342,1.224839069,-0.031698208,-0.569350638,-0.411453106,-0.251940371
-1.406602327,-0.366952494,1.224839069,-0.94034798,2.658552263,-0.411453106,-0.251940371
-0.370688573,-0.603754933,1.224839069,-0.423893195,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.586676255,1.224839069,2.348653546,-0.569350638,-0.411453106,-0.251940371
0.571051204,-0.626417025,1.224839069,-0.458841263,0.721810522,-0.411453106,-0.251940371
-0.747384484,2.746621875,1.224839069,-0.493789331,0.399020232,-0.411453106,-0.251940371
-1.31242835,-0.394212691,1.224839069,0.026548573,2.012971683,-0.411453106,-0.251940371
-0.653210506,-0.504895662,1.224839069,-0.847153131,-0.569350638,-0.411453106,-0.251940371
0.288529271,-0.472052051,1.224839069,-0.598633535,-0.569350638,-0.411453106,-0.251940371
-0.370688573,-0.219156242,1.224839069,-0.691828384,-0.246560348,-0.411453106,-0.251940371
0.382703249,-0.441507492,1.224839069,-0.652997197,-0.246560348,-0.411453106,-0.251940371
1.324443025,-0.602769624,1.224839069,-0.097711225,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.329182341,1.224839069,1.296328382,0.399020232,-0.411453106,-0.251940371
-0.653210506,-0.567955396,1.224839069,-0.67241279,-0.569350638,-0.411453106,-0.251940371
1.606964958,-0.447419342,1.224839069,0.057613522,-0.246560348,-0.411453106,-0.251940371
-0.182340618,-0.471066742,1.224839069,-0.198672311,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.483547315,1.224839069,0.706094342,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.577480043,1.224839069,-0.509321806,-0.569350638,-0.411453106,-0.251940371
-0.370688573,-0.406364828,1.224839069,1.634159708,-0.246560348,-0.411453106,-0.251940371
-0.464862551,-0.248715492,1.224839069,-0.210321667,-0.569350638,-0.411453106,-0.251940371
-1.218254372,-0.158395561,1.224839069,-0.272451566,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.548906101,1.224839069,0.042081047,-0.569350638,-0.411453106,-0.251940371
-0.747384484,0.126030115,1.224839069,-0.412243839,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.416217911,1.224839069,-0.264685329,-0.246560348,-0.411453106,-0.251940371
-1.218254372,-0.431654408,1.224839069,-0.443308788,0.076229942,-0.411453106,-0.251940371
0.665225182,-0.260539193,1.224839069,-0.416126957,-0.569350638,-0.411453106,-0.251940371
-1.218254372,-0.141973755,1.224839069,-0.567568586,-0.569350638,-0.411453106,-0.251940371
-0.747384484,-0.342319785,1.224839069,-0.353997058,0.076229942,-0.411453106,-0.251940371
-1.124080394,-0.362682824,1.224839069,-0.49767245,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.356442538,1.224839069,-0.117126819,-0.246560348,-0.411453106,-0.251940371
-1.218254372,-0.413918858,1.224839069,0.216821388,-0.246560348,-0.411453106,-0.251940371
1.701138936,-0.416874783,1.224839069,-0.253035973,-0.246560348,-0.411453106,-0.251940371
0.947747115,-0.440522184,1.224839069,-0.40836072,-0.569350638,-0.411453106,-0.251940371
0.571051204,0.232443416,1.224839069,-0.474373738,-0.569350638,-0.411453106,-0.251940371
-1.500776305,-0.415889475,1.224839069,0.135275896,-0.569350638,-0.411453106,-0.251940371
0.382703249,0.3132387,1.224839069,-0.625815366,0.076229942,-0.411453106,-0.251940371
1.701138936,-0.390271458,1.224839069,-0.439425669,-0.569350638,-0.411453106,-0.251940371
-0.747384484,-0.544964868,1.224839069,-0.373412652,-0.246560348,-0.411453106,-0.251940371
-0.653210506,-0.600142135,1.224839069,-0.509321806,-0.569350638,-0.411453106,-0.251940371
0.665225182,-0.447419342,1.224839069,-0.594750417,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.276960998,1.224839069,-0.548152993,-0.569350638,-0.411453106,-0.251940371
0.571051204,-0.384359608,1.224839069,1.311860857,-0.569350638,-0.411453106,-0.251940371
0.194355293,-0.344290402,1.224839069,-0.482139975,-0.569350638,-0.411453106,-0.251940371
-0.935732439,-0.537410837,1.224839069,0.096444709,-0.569350638,-0.411453106,-0.251940371
-1.124080394,-0.354471921,1.224839069,-0.37729577,-0.569350638,-0.411453106,-0.251940371
0.947747115,-0.780125126,1.224839069,1.575912928,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.570911321,1.224839069,-0.272451566,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.379433066,1.224839069,0.209055151,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.425742558,1.224839069,-0.082178751,-0.569350638,-0.411453106,-0.251940371
0.571051204,0.069210667,1.224839069,-0.49767245,-0.569350638,-0.411453106,-0.251940371
-0.747384484,-0.445777161,1.224839069,-0.322932109,-0.246560348,-0.411453106,-0.251940371
-0.653210506,1.922575663,1.224839069,-0.447191907,-0.246560348,-0.411453106,-0.251940371
-1.406602327,-0.55580326,1.224839069,-0.664646553,-0.246560348,-0.411453106,-0.251940371
-0.841558461,0.412754843,1.224839069,-0.52485428,3.626923133,-0.411453106,-0.251940371
1.512790981,-0.402095158,1.224839069,-0.392828245,0.721810522,-0.411453106,-0.251940371
0.759399159,-0.524930265,1.224839069,-0.210321667,-0.246560348,-0.411453106,-0.251940371
-1.029906417,-0.19649415,1.224839069,-0.420010076,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.462198967,1.224839069,-0.070529394,-0.246560348,-0.411453106,-0.251940371
-0.653210506,-0.034575146,1.224839069,-0.579217942,1.367391103,-0.411453106,-0.251940371
-0.08816664,0.640032634,1.224839069,-0.058880038,1.044600813,-0.411453106,-0.251940371
-1.124080394,-0.058222546,1.224839069,1.078873736,-0.569350638,-0.411453106,-0.251940371
-1.218254372,-0.447419342,1.224839069,5.055187268,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.595872466,1.224839069,-0.295750278,0.721810522,-0.411453106,-0.251940371
-1.31242835,-0.593901849,1.224839069,-0.536503637,-0.569350638,-0.411453106,-0.251940371
-1.029906417,-0.360383772,1.224839069,-0.827737538,0.399020232,-0.411453106,-0.251940371
-1.31242835,-0.35118756,1.224839069,-0.730659571,0.076229942,-0.411453106,-0.251940371
1.230269048,-0.547592357,1.224839069,0.084795353,0.076229942,-0.411453106,-0.251940371
-0.559036528,-0.220798423,1.224839069,2.414666563,0.076229942,-0.411453106,-0.251940371
-0.747384484,0.44592689,1.224839069,-0.431659432,0.076229942,-0.411453106,-0.251940371
-0.464862551,-0.493400398,1.224839069,-0.140425531,-0.246560348,-0.411453106,-0.251940371
-1.406602327,-0.034903582,1.224839069,0.56630207,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.243788951,1.224839069,3.789290577,0.076229942,-0.411453106,-0.251940371
-1.029906417,-0.478620773,1.224839069,0.185756439,0.076229942,-0.411453106,-0.251940371
-0.182340618,-0.447090906,1.224839069,0.962380175,-0.246560348,-0.411453106,-0.251940371
-1.124080394,-0.331152957,1.224839069,-0.012282614,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.285171901,1.224839069,-0.02393197,-0.246560348,-0.411453106,-0.251940371
-0.182340618,-0.409320753,1.224839069,-0.295750278,0.076229942,-0.411453106,-0.251940371
0.288529271,-0.291083751,1.224839069,-0.509321806,-0.246560348,-0.411453106,-0.251940371
-0.276514595,-0.187626375,1.224839069,-0.656880316,-0.246560348,-0.411453106,-0.251940371
0.947747115,-0.430012228,1.224839069,-0.458841263,-0.246560348,-0.411453106,-0.251940371
-0.182340618,-0.784394796,1.224839069,-0.225854142,-0.246560348,-0.411453106,-0.251940371
-0.370688573,-0.34363353,1.224839069,1.490484316,-0.246560348,-0.411453106,-0.251940371
0.006007338,-0.297324037,1.224839069,-0.299633397,-0.246560348,-0.411453106,-0.251940371
0.006007338,-0.630029822,1.224839069,-0.509321806,0.076229942,-0.411453106,-0.251940371
-1.124080394,-0.44676247,1.224839069,-0.338464584,-0.569350638,-0.411453106,-0.251940371
-0.841558461,-0.447419342,1.224839069,2.554458836,-0.246560348,-0.411453106,-0.251940371
-1.124080394,-0.288456262,1.224839069,1.440003774,-0.246560348,-0.411453106,-0.251940371
-0.653210506,-0.381732119,1.224839069,-0.400594483,1.044600813,-0.411453106,-0.251940371
1.230269048,-0.58372033,1.224839069,0.12362654,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.152155275,1.224839069,-0.385062008,0.076229942,-0.411453106,-0.251940371
-1.406602327,-0.380089938,1.224839069,-0.571451705,-0.569350638,-0.411453106,-0.251940371
1.041921092,-0.368266238,1.224839069,1.828315642,-0.246560348,-0.411453106,-0.251940371
-0.559036528,-0.29206906,1.224839069,0.68279563,0.399020232,-0.411453106,-0.251940371
-1.029906417,-0.273676637,1.224839069,-0.586984179,0.076229942,-0.411453106,-0.251940371
-1.029906417,-0.386001788,1.224839069,0.053730403,1.044600813,-0.411453106,-0.251940371
1.701138936,-0.376148705,1.224839069,1.226432246,0.076229942,-0.411453106,-0.251940371
-1.594950283,-0.124238205,1.224839069,-0.656880316,0.076229942,-0.411453106,-0.251940371
-0.653210506,-0.438551567,1.224839069,-0.486023094,0.076229942,-0.411453106,-0.251940371
1.041921092,-0.479934517,1.224839069,-0.649114078,0.076229942,-0.411453106,-0.251940371
-0.841558461,-0.446434034,1.224839069,-0.559802349,0.076229942,-0.411453106,-0.251940371
0.288529271,-0.385344916,1.224839069,-0.322932109,0.076229942,-0.411453106,-0.251940371
-1.124080394,-0.429683792,1.224839069,-0.004516377,0.076229942,-0.411453106,-0.251940371
0.665225182,-0.348231635,1.224839069,-0.194789192,0.076229942,-0.411453106,-0.251940371
-0.653210506,0.303714053,1.224839069,2.472913344,0.399020232,-0.411453106,-0.251940371
-0.370688573,-0.47632172,1.224839069,-0.128776175,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.351844433,1.224839069,0.267301931,-0.569350638,-0.411453106,-0.251940371
0.382703249,-0.422129761,1.224839069,-0.618049129,0.076229942,-0.411453106,-0.251940371
-0.935732439,-0.469752998,1.224839069,0.135275896,0.399020232,-0.411453106,-0.251940371
-0.276514595,-0.28188754,1.224839069,-0.738425808,0.076229942,-0.411453106,-0.251940371
-0.935732439,-0.637583852,1.224839069,-0.420010076,-0.569350638,-0.411453106,-0.251940371
-1.406602327,-0.322285182,1.224839069,0.954613938,-0.246560348,-0.411453106,-0.251940371
-0.370688573,-0.610980527,1.224839069,-0.322932109,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.282872848,1.224839069,0.119743421,-0.569350638,-0.411453106,-0.251940371
-0.653210506,-0.51179282,1.224839069,-0.94034798,-0.569350638,-0.411453106,-0.251940371
-1.124080394,1.288037089,1.224839069,0.244003219,-0.569350638,-0.411453106,-0.251940371
1.13609507,-0.41293355,1.224839069,-0.074412513,0.076229942,-0.411453106,-0.251940371
0.759399159,-0.354471921,1.224839069,1.381756993,-0.246560348,-0.411453106,-0.251940371
-0.653210506,-0.633314183,1.224839069,-0.039464445,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.636598544,1.224839069,-0.641347841,-0.246560348,-0.411453106,-0.251940371
-1.218254372,-0.447419342,1.224839069,-0.051113801,0.076229942,-0.411453106,-0.251940371
-0.747384484,-0.502268173,1.224839069,-0.532620518,-0.569350638,-0.411453106,-0.251940371
-0.747384484,-0.447419342,1.224839069,-0.256919091,1.044600813,-0.411453106,-0.251940371
-1.594950283,-0.531498987,1.224839069,-0.575334823,-0.246560348,-0.411453106,-0.251940371
-0.653210506,0.091215886,1.224839069,-0.381178889,0.076229942,-0.411453106,-0.251940371
0.665225182,0.042607341,1.224839069,-0.035581326,-0.246560348,-0.411453106,-0.251940371
0.100181316,-0.447419342,1.224839069,0.045964166,-0.246560348,-0.411453106,-0.251940371
-0.653210506,0.185805487,1.224839069,-0.458841263,-0.246560348,-0.411453106,-0.251940371
-0.559036528,-0.439865311,1.224839069,-0.431659432,-0.569350638,-0.411453106,-0.251940371
0.194355293,-0.603754933,1.224839069,-0.94034798,-0.569350638,-0.411453106,-0.251940371
-0.559036528,-0.30389276,1.224839069,-0.070529394,-0.569350638,-0.411453106,-0.251940371
1.701138936,-0.528543062,1.224839069,-0.493789331,-0.569350638,-0.411453106,-0.251940371
0.100181316,-0.749909004,1.224839069,-0.55591923,-0.246560348,-0.411453106,-0.251940371
-0.559036528,-0.499312248,1.224839069,0.352730542,-0.246560348,-0.411453106,-0.251940371
1.230269048,-0.710168234,1.224839069,0.725509936,-0.246560348,-0.411453106,-0.251940371
0.853573137,-0.277617871,1.224839069,0.628431969,-0.246560348,-0.411453106,-0.251940371
0.288529271,-0.512778129,1.224839069,-0.443308788,0.076229942,-0.411453106,-0.251940371
-1.68912426,-0.389943022,1.224839069,2.088484594,-0.569350638,-0.411453106,-0.251940371
-0.182340618,-0.354471921,1.224839069,-0.513204924,-0.246560348,-0.411453106,-0.251940371
1.418617003,-0.423115069,1.224839069,-0.412243839,-0.246560348,-0.411453106,-0.251940371
-1.31242835,0.108623,1.224839069,-0.610282892,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.548249229,1.224839069,-0.649114078,-0.246560348,-0.411453106,-0.251940371
-1.124080394,-0.447419342,1.224839069,-0.800555707,0.076229942,-0.411453106,-0.251940371
0.194355293,-0.24805862,1.224839069,-0.334581465,-0.246560348,-0.411453106,-0.251940371
-1.218254372,-0.339692296,1.224839069,0.826471022,-0.569350638,-0.411453106,-0.251940371
0.476877226,-0.285171901,1.224839069,1.808900049,-0.569350638,-0.411453106,-0.251940371
-0.464862551,0.126030115,1.224839069,-0.618049129,-0.569350638,-0.411453106,-0.251940371
-1.218254372,-0.102561421,1.224839069,0.135275896,-0.569350638,-0.411453106,-0.251940371
-0.276514595,-0.382388991,1.224839069,0.671146274,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.612294272,1.224839069,1.028393193,-0.246560348,-0.411453106,-0.251940371
-0.08816664,-0.65302035,1.224839069,-0.431659432,-0.246560348,-0.411453106,-0.251940371
-0.08816664,-0.413261986,1.224839069,0.822587903,-0.246560348,-0.411453106,-0.251940371
-0.841558461,-0.477307028,1.224839069,-0.633581604,-0.246560348,-0.411453106,-0.251940371
-0.182340618,6.486195478,1.224839069,1.696289607,0.399020232,-0.411453106,-0.251940371
-1.218254372,-0.296338729,1.224839069,1.874913066,1.044600813,-0.411453106,-0.251940371
0.006007338,-0.274661946,1.224839069,-0.416126957,0.076229942,-0.411453106,-0.251940371
1.230269048,-0.470081434,1.224839069,-0.478256856,-0.246560348,-0.411453106,-0.251940371
-0.935732439,-0.108473271,1.224839069,-0.730659571,1.044600813,-0.411453106,-0.251940371
0.006007338,-0.493400398,1.224839069,0.83035414,0.076229942,-0.411453106,-0.251940371
-0.276514595,-0.445448725,1.224839069,-0.563685467,0.399020232,-0.411453106,-0.251940371
-1.029906417,-0.346917891,1.224839069,0.442042272,3.626923133,-0.411453106,-0.251940371
1.512790981,-0.11110076,1.224839069,0.395444848,1.044600813,-0.411453106,-0.251940371
-1.029906417,-0.12719413,1.224839069,1.339042688,-0.569350638,-0.411453106,-0.251940371
-0.08816664,-0.011584618,1.224839069,-0.707360859,-0.246560348,-0.411453106,-0.251940371
0.476877226,-0.241818334,1.224839069,0.546886476,-0.246560348,-0.411453106,-0.251940371
0.194355293,-0.477963901,1.224839069,0.558535832,-0.246560348,-0.411453106,-0.251940371
-0.559036528,-0.302250579,1.224839069,-0.501555568,0.076229942,-0.411453106,-0.251940371
-0.276514595,0.028484588,1.224839069,1.074990617,1.044600813,-0.411453106,-0.251940371
0.288529271,-0.626088588,1.224839069,-0.299633397,0.076229942,-0.411453106,-0.251940371
0.194355293,-0.470081434,1.224839069,-0.816088182,-0.246560348,-0.411453106,-0.251940371
-0.370688573,0.138839123,1.224839069,2.538926361,0.399020232,-0.411453106,-0.251940371
-0.559036528,-0.478292337,1.224839069,-0.559802349,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.138360958,1.224839069,-0.155958006,-0.246560348,-0.411453106,-0.251940371
0.194355293,-0.514420309,1.224839069,-0.369529533,-0.246560348,-0.411453106,-0.251940371
-0.747384484,-0.289770007,1.224839069,-0.346230821,0.399020232,-0.411453106,-0.251940371
-0.935732439,-0.07135999,1.224839069,3.936849087,0.399020232,-0.411453106,-0.251940371
-0.841558461,-0.1905823,1.224839069,-0.552036111,0.399020232,-0.411453106,-0.251940371
-1.218254372,-0.336079499,1.224839069,-0.61416601,-0.246560348,-0.411453106,-0.251940371
-0.464862551,1.059117117,1.224839069,0.049847285,0.399020232,-0.411453106,-0.251940371
-0.747384484,-0.102561421,1.224839069,0.177990201,0.399020232,-0.411453106,-0.251940371
-0.370688573,-0.070703118,1.224839069,-0.559802349,-0.246560348,-0.411453106,-0.251940371
-0.182340618,-0.158723997,1.224839069,-0.606399773,-0.246560348,-0.411453106,-0.251940371
0.382703249,-0.447419342,1.224839069,-0.567568586,-0.246560348,-0.411453106,-0.251940371
0.288529271,-0.447419342,1.224839069,-0.67241279,0.076229942,-0.411453106,-0.251940371
1.13609507,-0.127522566,1.224839069,-0.237503498,-0.246560348,-0.411453106,-0.251940371
0.571051204,-0.649079116,1.224839069,-0.544269874,-0.246560348,-0.411453106,-0.251940371
1.701138936,-0.364653441,1.224839069,-0.602516654,-0.246560348,-0.411453106,-0.251940371
-1.31242835,-0.134419725,1.224839069,0.317782474,-0.246560348,-0.411453106,-0.251940371
0.382703249,1.486412502,1.224839069,-0.827737538,0.721810522,-0.411453106,-0.251940371
-1.029906417,-0.405051083,1.224839069,4.612511738,1.367391103,-0.411453106,-0.251940371
-0.08816664,1.483785013,1.224839069,-0.517088043,1.044600813,-0.411453106,-0.251940371
-0.747384484,-0.315059588,1.224839069,-0.559802349,-0.246560348,-0.411453106,-0.251940371
-1.029906417,-0.031947657,1.224839069,0.605133257,-0.246560348,-0.411453106,-0.251940371
-1.406602327,-0.222440603,1.224839069,0.341081186,-0.246560348,-0.411453106,-0.251940371
0.382703249,-0.743340281,1.224839069,-0.668529672,0.076229942,-0.411453106,-0.251940371
-0.747384484,-0.414904167,1.224839069,-0.381178889,2.658552263,-0.411453106,-0.251940371
